"","BoardID","Date","Year","Resolution","Abundance","Date.decimal"
"1217","NJ-ALL",2009-08-30,2009,"Weekly",130.818085586,2009.6602739726
"1228","NJ-ALL",2009-09-06,2009,"Weekly",123.026528986,2009.67945205479
"1236","NJ-ALL",2009-09-13,2009,"Weekly",111.442810439,2009.69863013699
"1244","NJ-ALL",2009-09-20,2009,"Weekly",107.201171319,2009.71780821918
"1252","NJ-ALL",2009-09-27,2009,"Weekly",51.931124324,2009.73698630137
"1260","NJ-ALL",2009-10-04,2009,"Weekly",73.970938304,2009.75616438356
"1267","NJ-ALL",2009-10-11,2009,"Weekly",25.164047377,2009.77534246575
"1274","NJ-ALL",2009-10-18,2009,"Weekly",19.914342705,2009.79452054795
"1276","NJ-ALL",2009-10-25,2009,"Weekly",5.917578692,2009.81369863014
"1306","NJ-ALL",2010-05-09,2010,"Weekly",19.589022048,2010.35068493151
"1309","NJ-ALL",2010-05-16,2010,"Weekly",17.126567547,2010.3698630137
"1314","NJ-ALL",2010-05-23,2010,"Weekly",51.018196323,2010.38904109589
"1321","NJ-ALL",2010-05-30,2010,"Weekly",70.151033544,2010.40821917808
"1329","NJ-ALL",2010-06-06,2010,"Weekly",68.745261074,2010.42739726027
"1340","NJ-ALL",2010-06-13,2010,"Weekly",61.243533041,2010.44657534247
"1353","NJ-ALL",2010-06-20,2010,"Weekly",44.504629335,2010.46575342466
"1366","NJ-ALL",2010-06-27,2010,"Weekly",60.277117441,2010.48493150685
"1379","NJ-ALL",2010-07-04,2010,"Weekly",48.216923208,2010.50410958904
"1390","NJ-ALL",2010-07-11,2010,"Weekly",44.315738053,2010.52328767123
"1403","NJ-ALL",2010-07-18,2010,"Weekly",42.819308052,2010.54246575342
"1416","NJ-ALL",2010-07-25,2010,"Weekly",156.313563871,2010.56164383562
"1429","NJ-ALL",2010-08-01,2010,"Weekly",129.603801251,2010.58082191781
"1442","NJ-ALL",2010-08-08,2010,"Weekly",81.205565039,2010.6
"1455","NJ-ALL",2010-08-15,2010,"Weekly",59.882219759,2010.61917808219
"1468","NJ-ALL",2010-08-22,2010,"Weekly",64.563506087,2010.63835616438
"1480","NJ-ALL",2010-08-29,2010,"Weekly",107.079459768,2010.65753424658
"1492","NJ-ALL",2010-09-05,2010,"Weekly",104.238240557,2010.67671232877
"1503","NJ-ALL",2010-09-12,2010,"Weekly",55.092098974,2010.69589041096
"1512","NJ-ALL",2010-09-19,2010,"Weekly",56.836321004,2010.71506849315
"1520","NJ-ALL",2010-09-26,2010,"Weekly",52.15618246,2010.73424657534
"1527","NJ-ALL",2010-10-03,2010,"Weekly",44.845451654,2010.75342465753
"1533","NJ-ALL",2010-10-10,2010,"Weekly",24.796552315,2010.77260273973
"1536","NJ-ALL",2010-10-17,2010,"Weekly",13.065943451,2010.79178082192
"1538","NJ-ALL",2010-10-24,2010,"Weekly",13.03021834,2010.81095890411
"1540","NJ-ALL",2010-10-31,2010,"Weekly",12.116859278,2010.8301369863
"1542","NJ-ALL",2010-11-07,2010,"Weekly",0.080572437,2010.84931506849
"1544","NJ-ALL",2010-11-14,2010,"Weekly",0.410605764,2010.86849315069
"1594","NJ-ALL",2011-05-08,2011,"Weekly",7.605013564,2011.34794520548
"1600","NJ-ALL",2011-05-15,2011,"Weekly",19.858380561,2011.36712328767
"1608","NJ-ALL",2011-05-22,2011,"Weekly",42.17502035,2011.38630136986
"1617","NJ-ALL",2011-05-29,2011,"Weekly",97.322960913,2011.40547945205
"1630","NJ-ALL",2011-06-05,2011,"Weekly",126.48521,2011.42465753425
"1646","NJ-ALL",2011-06-12,2011,"Weekly",114.229088382,2011.44383561644
"1664","NJ-ALL",2011-06-19,2011,"Weekly",146.99851926,2011.46301369863
"1681","NJ-ALL",2011-06-26,2011,"Weekly",176.789930823,2011.48219178082
"1699","NJ-ALL",2011-07-03,2011,"Weekly",261.968583281,2011.50136986301
"1716","NJ-ALL",2011-07-10,2011,"Weekly",152.92140636,2011.52054794521
"1736","NJ-ALL",2011-07-17,2011,"Weekly",233.216875911,2011.5397260274
"1755","NJ-ALL",2011-07-24,2011,"Weekly",160.405904941,2011.55890410959
"1775","NJ-ALL",2011-07-31,2011,"Weekly",251.218541755,2011.57808219178
"1794","NJ-ALL",2011-08-07,2011,"Weekly",142.440655644,2011.59726027397
"1813","NJ-ALL",2011-08-14,2011,"Weekly",107.944635156,2011.61643835616
"1828","NJ-ALL",2011-08-21,2011,"Weekly",123.033020501,2011.63561643836
"1846","NJ-ALL",2011-08-28,2011,"Weekly",168.045887901,2011.65479452055
"1862","NJ-ALL",2011-09-04,2011,"Weekly",223.440578433,2011.67397260274
"1875","NJ-ALL",2011-09-11,2011,"Weekly",283.563137746,2011.69315068493
"1890","NJ-ALL",2011-09-18,2011,"Weekly",207.098709008,2011.71232876712
"1906","NJ-ALL",2011-09-25,2011,"Weekly",178.095001682,2011.73150684932
"1916","NJ-ALL",2011-10-02,2011,"Weekly",140.964581995,2011.75068493151
"1923","NJ-ALL",2011-10-09,2011,"Weekly",87.50306376,2011.7698630137
"1927","NJ-ALL",2011-10-16,2011,"Weekly",75.478463398,2011.78904109589
"1931","NJ-ALL",2011-10-23,2011,"Weekly",53.097620075,2011.80821917808
"1935","NJ-ALL",2011-10-30,2011,"Weekly",2.008562342,2011.82739726027
"1938","NJ-ALL",2011-11-06,2011,"Weekly",0.272669016,2011.84657534247
"1992","NJ-ALL",2012-05-06,2012,"Weekly",4.374221652,2012.34426229508
"1998","NJ-ALL",2012-05-13,2012,"Weekly",30.451384903,2012.36338797814
"2005","NJ-ALL",2012-05-20,2012,"Weekly",44.035255357,2012.3825136612
"2013","NJ-ALL",2012-05-27,2012,"Weekly",75.329142044,2012.40163934426
"2027","NJ-ALL",2012-06-03,2012,"Weekly",87.064327852,2012.42076502732
"2042","NJ-ALL",2012-06-10,2012,"Weekly",87.854357481,2012.43989071038
"2060","NJ-ALL",2012-06-17,2012,"Weekly",111.30396655,2012.45901639344
"2079","NJ-ALL",2012-06-24,2012,"Weekly",134.177934141,2012.4781420765
"2099","NJ-ALL",2012-07-01,2012,"Weekly",167.881189324,2012.49726775956
"2115","NJ-ALL",2012-07-08,2012,"Weekly",84.585039012,2012.51639344262
"2136","NJ-ALL",2012-07-15,2012,"Weekly",81.811405916,2012.53551912568
"2157","NJ-ALL",2012-07-22,2012,"Weekly",59.458410925,2012.55464480874
"2179","NJ-ALL",2012-07-29,2012,"Weekly",40.875033175,2012.5737704918
"2200","NJ-ALL",2012-08-05,2012,"Weekly",56.064781599,2012.59289617486
"2219","NJ-ALL",2012-08-12,2012,"Weekly",61.349667306,2012.61202185792
"2239","NJ-ALL",2012-08-19,2012,"Weekly",60.89765564,2012.63114754098
"2260","NJ-ALL",2012-08-26,2012,"Weekly",52.989114982,2012.65027322404
"2281","NJ-ALL",2012-09-02,2012,"Weekly",64.710017769,2012.6693989071
"2298","NJ-ALL",2012-09-09,2012,"Weekly",51.863354617,2012.68852459016
"2314","NJ-ALL",2012-09-16,2012,"Weekly",49.856384524,2012.70765027322
"2327","NJ-ALL",2012-09-23,2012,"Weekly",64.968398204,2012.72677595628
"2340","NJ-ALL",2012-09-30,2012,"Weekly",70.969603325,2012.74590163934
"2350","NJ-ALL",2012-10-07,2012,"Weekly",55.812009716,2012.7650273224
"2354","NJ-ALL",2012-10-14,2012,"Weekly",24.211523878,2012.78415300546
"2358","NJ-ALL",2012-10-21,2012,"Weekly",8.776398399,2012.80327868852
"2362","NJ-ALL",2012-10-28,2012,"Weekly",9.262801736,2012.82240437158
"2366","NJ-ALL",2012-11-04,2012,"Weekly",0.365108128,2012.84153005464
"2420","NJ-ALL",2013-05-05,2013,"Weekly",0,2013.3397260274
"2425","NJ-ALL",2013-05-12,2013,"Weekly",4.794212643,2013.35890410959
"2433","NJ-ALL",2013-05-19,2013,"Weekly",14.350020717,2013.37808219178
"2443","NJ-ALL",2013-05-26,2013,"Weekly",32.430600484,2013.39726027397
"2457","NJ-ALL",2013-06-02,2013,"Weekly",52.435575966,2013.41643835616
"2477","NJ-ALL",2013-06-09,2013,"Weekly",64.805346045,2013.43561643836
"2498","NJ-ALL",2013-06-16,2013,"Weekly",76.632776305,2013.45479452055
"2520","NJ-ALL",2013-06-23,2013,"Weekly",216.489907941,2013.47397260274
"2541","NJ-ALL",2013-06-30,2013,"Weekly",168.44725964,2013.49315068493
"2561","NJ-ALL",2013-07-07,2013,"Weekly",260.7370577,2013.51232876712
"2584","NJ-ALL",2013-07-14,2013,"Weekly",233.123963418,2013.53150684932
"2609","NJ-ALL",2013-07-21,2013,"Weekly",238.125680171,2013.55068493151
"2635","NJ-ALL",2013-07-28,2013,"Weekly",155.743471434,2013.5698630137
"2658","NJ-ALL",2013-08-04,2013,"Weekly",115.831066951,2013.58904109589
"2682","NJ-ALL",2013-08-11,2013,"Weekly",195.340352441,2013.60821917808
"2706","NJ-ALL",2013-08-18,2013,"Weekly",171.435369854,2013.62739726027
"2728","NJ-ALL",2013-08-25,2013,"Weekly",97.335057172,2013.64657534247
"2750","NJ-ALL",2013-09-01,2013,"Weekly",100.929202415,2013.66575342466
"2765","NJ-ALL",2013-09-08,2013,"Weekly",72.601728986,2013.68493150685
"2780","NJ-ALL",2013-09-15,2013,"Weekly",46.028147502,2013.70410958904
"2796","NJ-ALL",2013-09-22,2013,"Weekly",29.760399238,2013.72328767123
"2810","NJ-ALL",2013-09-29,2013,"Weekly",30.261396278,2013.74246575342
"2820","NJ-ALL",2013-10-06,2013,"Weekly",26.17413746,2013.76164383562
"2824","NJ-ALL",2013-10-13,2013,"Weekly",16.949023574,2013.78082191781
"2828","NJ-ALL",2013-10-20,2013,"Weekly",11.300836438,2013.8
"2832","NJ-ALL",2013-10-27,2013,"Weekly",0.028528975,2013.81917808219
"2885","NJ-ALL",2014-04-20,2014,"Weekly",0,2014.29863013699
"2889","NJ-ALL",2014-04-27,2014,"Weekly",0,2014.31780821918
"2894","NJ-ALL",2014-05-04,2014,"Weekly",1.042330035,2014.33698630137
"2900","NJ-ALL",2014-05-11,2014,"Weekly",7.08557616,2014.35616438356
"2909","NJ-ALL",2014-05-18,2014,"Weekly",22.092466412,2014.37534246575
"2919","NJ-ALL",2014-05-25,2014,"Weekly",55.047311327,2014.39452054795
"2933","NJ-ALL",2014-06-01,2014,"Weekly",69.358453301,2014.41369863014
"2954","NJ-ALL",2014-06-08,2014,"Weekly",85.245642712,2014.43287671233
"2973","NJ-ALL",2014-06-15,2014,"Weekly",69.132452372,2014.45205479452
"2994","NJ-ALL",2014-06-22,2014,"Weekly",88.788631428,2014.47123287671
"3016","NJ-ALL",2014-06-29,2014,"Weekly",121.536158735,2014.4904109589
"3037","NJ-ALL",2014-07-06,2014,"Weekly",111.573680097,2014.5095890411
"3058","NJ-ALL",2014-07-13,2014,"Weekly",112.131299489,2014.52876712329
"3079","NJ-ALL",2014-07-20,2014,"Weekly",123.346675158,2014.54794520548
"3104","NJ-ALL",2014-07-27,2014,"Weekly",89.201601143,2014.56712328767
"3127","NJ-ALL",2014-08-03,2014,"Weekly",125.1111553,2014.58630136986
"3150","NJ-ALL",2014-08-10,2014,"Weekly",141.105613311,2014.60547945205
"3172","NJ-ALL",2014-08-17,2014,"Weekly",101.984209904,2014.62465753425
"3197","NJ-ALL",2014-08-24,2014,"Weekly",107.816155154,2014.64383561644
"3220","NJ-ALL",2014-08-31,2014,"Weekly",88.467505635,2014.66301369863
"3238","NJ-ALL",2014-09-07,2014,"Weekly",127.214894169,2014.68219178082
"3256","NJ-ALL",2014-09-14,2014,"Weekly",68.708465733,2014.70136986301
"3272","NJ-ALL",2014-09-21,2014,"Weekly",27.565439196,2014.72054794521
"3286","NJ-ALL",2014-09-28,2014,"Weekly",18.368974966,2014.7397260274
"3298","NJ-ALL",2014-10-05,2014,"Weekly",9.625298724,2014.75890410959
"3307","NJ-ALL",2014-10-12,2014,"Weekly",0.642857143,2014.77808219178
"3315","NJ-ALL",2014-10-19,2014,"Weekly",0,2014.79726027397
"3320","NJ-ALL",2014-10-26,2014,"Weekly",0,2014.81643835616
"3360","NJ-ALL",2015-04-19,2015,"Weekly",0,2015.29589041096
"3363","NJ-ALL",2015-04-26,2015,"Weekly",0,2015.31506849315
"3366","NJ-ALL",2015-05-03,2015,"Weekly",11.987800748,2015.33424657534
"3371","NJ-ALL",2015-05-10,2015,"Weekly",15.12168875,2015.35342465753
"3380","NJ-ALL",2015-05-17,2015,"Weekly",39.218033164,2015.37260273973
"3387","NJ-ALL",2015-05-24,2015,"Weekly",42.686079231,2015.39178082192
"3398","NJ-ALL",2015-05-31,2015,"Weekly",48.086609068,2015.41095890411
"3416","NJ-ALL",2015-06-07,2015,"Weekly",98.5743538,2015.4301369863
"3432","NJ-ALL",2015-06-14,2015,"Weekly",180.072277745,2015.44931506849
"3452","NJ-ALL",2015-06-21,2015,"Weekly",178.371379196,2015.46849315068
"3475","NJ-ALL",2015-06-28,2015,"Weekly",179.980128501,2015.48767123288
"3498","NJ-ALL",2015-07-05,2015,"Weekly",246.9590945,2015.50684931507
"3522","NJ-ALL",2015-07-12,2015,"Weekly",183.434175233,2015.52602739726
"3547","NJ-ALL",2015-07-19,2015,"Weekly",176.171078592,2015.54520547945
"3572","NJ-ALL",2015-07-26,2015,"Weekly",124.614316718,2015.56438356164
"3597","NJ-ALL",2015-08-02,2015,"Weekly",92.474557223,2015.58356164384
"3622","NJ-ALL",2015-08-09,2015,"Weekly",89.798816439,2015.60273972603
"3647","NJ-ALL",2015-08-16,2015,"Weekly",103.023476028,2015.62191780822
"3672","NJ-ALL",2015-08-23,2015,"Weekly",70.790391201,2015.64109589041
"3695","NJ-ALL",2015-08-30,2015,"Weekly",52.10403777,2015.6602739726
"3717","NJ-ALL",2015-09-06,2015,"Weekly",45.139800194,2015.67945205479
"3737","NJ-ALL",2015-09-13,2015,"Weekly",53.20473986,2015.69863013699
"3757","NJ-ALL",2015-09-20,2015,"Weekly",33.09169411,2015.71780821918
"3773","NJ-ALL",2015-09-27,2015,"Weekly",17.518692228,2015.73698630137
"3783","NJ-ALL",2015-10-04,2015,"Weekly",13.190119883,2015.75616438356
"3791","NJ-ALL",2015-10-11,2015,"Weekly",9.157268815,2015.77534246575
"3795","NJ-ALL",2015-10-18,2015,"Weekly",7.711695589,2015.79452054795
"3799","NJ-ALL",2015-10-25,2015,"Weekly",1.4,2015.81369863014
"3834","NJ-ALL",2016-05-08,2016,"Weekly",4.144909653,2016.34972677596
"3838","NJ-ALL",2016-05-15,2016,"Weekly",12.584966729,2016.36885245902
"3843","NJ-ALL",2016-05-22,2016,"Weekly",19.547379876,2016.38797814208
"3850","NJ-ALL",2016-05-29,2016,"Weekly",54.58044651,2016.40710382514
"3857","NJ-ALL",2016-06-05,2016,"Weekly",146.380130236,2016.4262295082
"3866","NJ-ALL",2016-06-12,2016,"Weekly",174.664398511,2016.44535519126
"3875","NJ-ALL",2016-06-19,2016,"Weekly",149.473650611,2016.46448087432
"3884","NJ-ALL",2016-06-26,2016,"Weekly",131.116157391,2016.48360655738
"3893","NJ-ALL",2016-07-03,2016,"Weekly",13.320999914,2016.50273224044
"3897","NJ-ALL",2016-07-10,2016,"Weekly",0.146667,2016.5218579235
"2453","NY-3",2013-05-31,2013,"Weekly",9879,2013.41095890411
"2472","NY-3",2013-06-07,2013,"Weekly",9277,2013.4301369863
"2493","NY-3",2013-06-14,2013,"Weekly",19639,2013.44931506849
"2515","NY-3",2013-06-21,2013,"Weekly",35903,2013.46849315068
"2536","NY-3",2013-06-28,2013,"Weekly",28072,2013.48767123288
"2556","NY-3",2013-07-05,2013,"Weekly",21446,2013.50684931507
"2578","NY-3",2013-07-12,2013,"Weekly",49879,2013.52602739726
"2603","NY-3",2013-07-19,2013,"Weekly",26145,2013.54520547945
"2628","NY-3",2013-07-26,2013,"Weekly",20362,2013.56438356164
"2653","NY-3",2013-08-02,2013,"Weekly",8313,2013.58356164384
"2676","NY-3",2013-08-09,2013,"Weekly",6747,2013.60273972603
"2700","NY-3",2013-08-16,2013,"Weekly",6386,2013.62191780822
"2722","NY-3",2013-08-23,2013,"Weekly",4216,2013.64109589041
"2745","NY-3",2013-08-30,2013,"Weekly",1686,2013.6602739726
"2760","NY-3",2013-09-06,2013,"Weekly",722,2013.67945205479
"2775","NY-3",2013-09-13,2013,"Weekly",723,2013.69863013699
"2791","NY-3",2013-09-20,2013,"Weekly",602,2013.71780821918
"2805","NY-3",2013-09-27,2013,"Weekly",602,2013.73698630137
"2932","NY-3",2014-05-31,2014,"Weekly",4940,2014.41095890411
"2953","NY-3",2014-06-07,2014,"Weekly",15060,2014.4301369863
"2972","NY-3",2014-06-14,2014,"Weekly",15060,2014.44931506849
"2993","NY-3",2014-06-21,2014,"Weekly",24096,2014.46849315068
"3015","NY-3",2014-06-28,2014,"Weekly",52289,2014.48767123288
"3036","NY-3",2014-07-05,2014,"Weekly",72771,2014.50684931507
"3057","NY-3",2014-07-12,2014,"Weekly",58072,2014.52602739726
"3078","NY-3",2014-07-19,2014,"Weekly",42530,2014.54520547945
"3103","NY-3",2014-07-26,2014,"Weekly",19398,2014.56438356164
"3126","NY-3",2014-08-02,2014,"Weekly",9759,2014.58356164384
"3149","NY-3",2014-08-09,2014,"Weekly",1687,2014.60273972603
"3171","NY-3",2014-08-16,2014,"Weekly",2410,2014.62191780822
"3196","NY-3",2014-08-23,2014,"Weekly",5663,2014.64109589041
"3219","NY-3",2014-08-30,2014,"Weekly",2410,2014.6602739726
"3237","NY-3",2014-09-06,2014,"Weekly",3373,2014.67945205479
"3255","NY-3",2014-09-13,2014,"Weekly",3373,2014.69863013699
"3271","NY-3",2014-09-20,2014,"Weekly",5301,2014.71780821918
"3285","NY-3",2014-09-27,2014,"Weekly",2169,2014.73698630137
"3297","NY-3",2014-10-04,2014,"Weekly",1084,2014.75616438356
"3306","NY-3",2014-10-11,2014,"Weekly",1084,2014.77534246575
"3399","NY-3",2015-05-31,2015,"Weekly",6265,2015.41095890411
"3417","NY-3",2015-06-07,2015,"Weekly",7470,2015.4301369863
"3433","NY-3",2015-06-14,2015,"Weekly",21807,2015.44931506849
"3453","NY-3",2015-06-21,2015,"Weekly",29036,2015.46849315068
"3476","NY-3",2015-06-28,2015,"Weekly",52289,2015.48767123288
"3499","NY-3",2015-07-05,2015,"Weekly",23373,2015.50684931507
"3523","NY-3",2015-07-12,2015,"Weekly",47831,2015.52602739726
"3548","NY-3",2015-07-19,2015,"Weekly",59880,2015.54520547945
"3573","NY-3",2015-07-26,2015,"Weekly",16506,2015.56438356164
"3598","NY-3",2015-08-02,2015,"Weekly",11687,2015.58356164384
"3623","NY-3",2015-08-09,2015,"Weekly",8554,2015.60273972603
"3648","NY-3",2015-08-16,2015,"Weekly",2651,2015.62191780822
"3673","NY-3",2015-08-23,2015,"Weekly",1446,2015.64109589041
"3696","NY-3",2015-08-30,2015,"Weekly",1446,2015.6602739726
"3718","NY-3",2015-09-06,2015,"Weekly",361,2015.67945205479
"3738","NY-3",2015-09-13,2015,"Weekly",361,2015.69863013699
"3855","NY-3",2016-06-03,2016,"Weekly",816,2016.42076502732
"3863","NY-3",2016-06-10,2016,"Weekly",732,2016.43989071038
"3872","NY-3",2016-06-17,2016,"Weekly",1264,2016.45901639344
"3881","NY-3",2016-06-24,2016,"Weekly",8781,2016.4781420765
"3890","NY-3",2016-07-01,2016,"Weekly",20182,2016.49726775956
"1602","OH-8",2011-05-16,2011,"Weekly",29,2011.3698630137
"1610","OH-8",2011-05-23,2011,"Weekly",1354,2011.38904109589
"1620","OH-8",2011-05-31,2011,"Weekly",3421,2011.41095890411
"1632","OH-8",2011-06-06,2011,"Weekly",4726,2011.42739726027
"1648","OH-8",2011-06-13,2011,"Weekly",2065,2011.44657534247
"1651","OH-8",2011-06-14,2011,"Weekly",309,2011.44931506849
"1666","OH-8",2011-06-20,2011,"Weekly",1499,2011.46575342466
"1668","OH-8",2011-06-21,2011,"Weekly",18,2011.46849315068
"1683","OH-8",2011-06-27,2011,"Weekly",2431,2011.48493150685
"1686","OH-8",2011-06-28,2011,"Weekly",340,2011.48767123288
"1702","OH-8",2011-07-05,2011,"Weekly",4903,2011.50684931507
"1704","OH-8",2011-07-06,2011,"Weekly",254,2011.5095890411
"1718","OH-8",2011-07-11,2011,"Weekly",2371,2011.52328767123
"1721","OH-8",2011-07-12,2011,"Weekly",424,2011.52602739726
"1723","OH-8",2011-07-13,2011,"Weekly",45,2011.52876712329
"1728","OH-8",2011-07-15,2011,"Weekly",28,2011.53424657534
"1738","OH-8",2011-07-18,2011,"Weekly",1357,2011.54246575342
"1741","OH-8",2011-07-19,2011,"Weekly",440,2011.54520547945
"1743","OH-8",2011-07-20,2011,"Weekly",35,2011.54794520548
"1757","OH-8",2011-07-25,2011,"Weekly",6374,2011.56164383562
"1761","OH-8",2011-07-27,2011,"Weekly",222,2011.56712328767
"1763","OH-8",2011-07-28,2011,"Weekly",143,2011.5698630137
"1767","OH-8",2011-07-29,2011,"Weekly",1,2011.57260273973
"1776","OH-8",2011-08-01,2011,"Weekly",3013,2011.58082191781
"1779","OH-8",2011-08-02,2011,"Weekly",77,2011.58356164384
"1782","OH-8",2011-08-04,2011,"Weekly",160,2011.58904109589
"1786","OH-8",2011-08-05,2011,"Weekly",16,2011.59178082192
"1796","OH-8",2011-08-08,2011,"Weekly",1371,2011.6
"1799","OH-8",2011-08-09,2011,"Weekly",2,2011.60273972603
"1805","OH-8",2011-08-12,2011,"Weekly",0,2011.61095890411
"1815","OH-8",2011-08-15,2011,"Weekly",1092,2011.61917808219
"1820","OH-8",2011-08-19,2011,"Weekly",212,2011.6301369863
"1830","OH-8",2011-08-22,2011,"Weekly",1018,2011.63835616438
"1833","OH-8",2011-08-23,2011,"Weekly",27,2011.64109589041
"1835","OH-8",2011-08-25,2011,"Weekly",31,2011.64657534247
"1838","OH-8",2011-08-26,2011,"Weekly",21,2011.64931506849
"1848","OH-8",2011-08-29,2011,"Weekly",643,2011.65753424658
"1851","OH-8",2011-08-30,2011,"Weekly",179,2011.6602739726
"1852","OH-8",2011-09-01,2011,"Weekly",199,2011.66575342466
"1855","OH-8",2011-09-02,2011,"Weekly",286,2011.66849315068
"1865","OH-8",2011-09-06,2011,"Weekly",464,2011.67945205479
"1877","OH-8",2011-09-12,2011,"Weekly",1738,2011.69589041096
"1879","OH-8",2011-09-13,2011,"Weekly",41,2011.69863013699
"1880","OH-8",2011-09-14,2011,"Weekly",5,2011.70136986301
"1893","OH-8",2011-09-19,2011,"Weekly",314,2011.71506849315
"1895","OH-8",2011-09-20,2011,"Weekly",0,2011.71780821918
"2001","OH-8",2012-05-14,2012,"Weekly",1813,2012.36612021858
"2009","OH-8",2012-05-21,2012,"Weekly",1204,2012.38524590164
"2019","OH-8",2012-05-29,2012,"Weekly",1751,2012.40710382514
"2022","OH-8",2012-05-30,2012,"Weekly",18,2012.40983606557
"2033","OH-8",2012-06-04,2012,"Weekly",936,2012.42349726776
"2048","OH-8",2012-06-11,2012,"Weekly",991,2012.44262295082
"2066","OH-8",2012-06-18,2012,"Weekly",2366,2012.46174863388
"2068","OH-8",2012-06-19,2012,"Weekly",341,2012.46448087432
"2084","OH-8",2012-06-25,2012,"Weekly",742,2012.48087431694
"2088","OH-8",2012-06-27,2012,"Weekly",2,2012.48633879781
"2090","OH-8",2012-06-28,2012,"Weekly",42,2012.48907103825
"2104","OH-8",2012-07-02,2012,"Weekly",2737,2012.5
"2105","OH-8",2012-07-03,2012,"Weekly",812,2012.50273224044
"2121","OH-8",2012-07-09,2012,"Weekly",1273,2012.51912568306
"2123","OH-8",2012-07-10,2012,"Weekly",14,2012.5218579235
"2126","OH-8",2012-07-11,2012,"Weekly",11,2012.52459016393
"2128","OH-8",2012-07-12,2012,"Weekly",56,2012.52732240437
"2142","OH-8",2012-07-16,2012,"Weekly",1981,2012.53825136612
"2144","OH-8",2012-07-17,2012,"Weekly",107,2012.54098360656
"2147","OH-8",2012-07-18,2012,"Weekly",24,2012.54371584699
"2149","OH-8",2012-07-19,2012,"Weekly",10,2012.54644808743
"2163","OH-8",2012-07-23,2012,"Weekly",1797,2012.55737704918
"2165","OH-8",2012-07-24,2012,"Weekly",387,2012.56010928962
"2168","OH-8",2012-07-25,2012,"Weekly",6,2012.56284153005
"2170","OH-8",2012-07-26,2012,"Weekly",20,2012.56557377049
"2172","OH-8",2012-07-27,2012,"Weekly",57,2012.56830601093
"2185","OH-8",2012-07-30,2012,"Weekly",609,2012.57650273224
"2187","OH-8",2012-07-31,2012,"Weekly",84,2012.57923497268
"2190","OH-8",2012-08-01,2012,"Weekly",22,2012.58196721311
"2192","OH-8",2012-08-02,2012,"Weekly",62,2012.58469945355
"2194","OH-8",2012-08-03,2012,"Weekly",4,2012.58743169399
"2206","OH-8",2012-08-06,2012,"Weekly",346,2012.5956284153
"2210","OH-8",2012-08-08,2012,"Weekly",15,2012.60109289617
